Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S146811835,Eurasian Oystercatcher,Haematopus ostralegus,5729,3,GB-ENG,Isle of Wight,L26479567,"Whitecliff Bay holiday park, Isle of Wight, UK",50.674497,-1.093971,2008-07-15,,eBird - Casual Observation,,0,,,,,,,
S146811835,Lesser Black-backed Gull,Larus fuscus,6508,3,GB-ENG,Isle of Wight,L26479567,"Whitecliff Bay holiday park, Isle of Wight, UK",50.674497,-1.093971,2008-07-15,,eBird - Casual Observation,,0,,,,,,,
S152858263,Eurasian Oystercatcher,Haematopus ostralegus,5729,25,GB-ENG,Merseyside,L2054786,Hilbre Islands,53.3809638,-3.2262173,2008-07-26,,eBird - Casual Observation,,0,,,,,,,
S152858263,European Herring Gull,Larus argentatus,6478,6,GB-ENG,Merseyside,L2054786,Hilbre Islands,53.3809638,-3.2262173,2008-07-26,,eBird - Casual Observation,,0,,,,,,,
S152858620,Eurasian Oystercatcher,Haematopus ostralegus,5729,3,GB-ENG,Merseyside,L7860001,The Dips,53.4365117,-3.0645204,2008-07-27,,eBird - Casual Observation,,0,,,,,,,
S152859087,Eurasian Oystercatcher,Haematopus ostralegus,5729,5,GB-ENG,Merseyside,L6583217,Vale Park,53.4333863,-3.0342597,2008-07-27,,eBird - Casual Observation,,0,,,,,,,
S152859087,Eurasian Curlew,Numenius arquata,5966,1,GB-ENG,Merseyside,L6583217,Vale Park,53.4333863,-3.0342597,2008-07-27,,eBird - Casual Observation,,0,,,,,,,
S152858620,Common Redshank,Tringa totanus,6076,1,GB-ENG,Merseyside,L7860001,The Dips,53.4365117,-3.0645204,2008-07-27,,eBird - Casual Observation,,0,,,,,,,
S152858620,European Herring Gull,Larus argentatus,6478,2,GB-ENG,Merseyside,L7860001,The Dips,53.4365117,-3.0645204,2008-07-27,,eBird - Casual Observation,,0,,,,,,,
S152859087,Lesser Black-backed Gull,Larus fuscus,6508,1,GB-ENG,Merseyside,L6583217,Vale Park,53.4333863,-3.0342597,2008-07-27,,eBird - Casual Observation,,0,,,,,,,
S153672553,Common Gull,Larus canus,6447,3,NO-12,,L2092511,Kvassnesstemma,60.5461282,5.2954102,2008-08-15,,eBird - Casual Observation,,0,,,,,,,
S153672553,Lesser Black-backed Gull,Larus fuscus,6508,3,NO-12,,L2092511,Kvassnesstemma,60.5461282,5.2954102,2008-08-15,,eBird - Casual Observation,,0,,,,,,,
S153672553,Gray Heron,Ardea cinerea,7651,1,NO-12,,L2092511,Kvassnesstemma,60.5461282,5.2954102,2008-08-15,,eBird - Casual Observation,,0,,,,,,,
S146812870,Western Yellow Wagtail,Motacilla flava,31407,2,NO-14,,L26479848,"Flam, NO",60.864086,7.109078,2008-08-15,,eBird - Casual Observation,,0,,,,,,,
S153674687,Rock Pipit,Anthus petrosus,31598,1,NO-14,,L3101735,Flåm,60.86156,7.1172652,2008-08-15,,eBird - Casual Observation,,0,,,,,,,
S146812475,Eurasian Nuthatch,Sitta europaea,26717,1,NO-14,,L26479759,"Flam (Hareina), NO",60.83975,7.123465,2008-08-16,,eBird - Casual Observation,,0,,,,,,,
S146812879,Western Yellow Wagtail,Motacilla flava,31407,2,NO-14,,L26479848,"Flam, NO",60.864086,7.109078,2008-08-16,,eBird - Casual Observation,,0,,,,,,,
S153678499,Pink-footed Goose,Anser brachyrhynchus,299,50,NO-03,,L4872224,Ekebergparken,59.8954355,10.7677603,2008-08-24,,eBird - Casual Observation,,0,,,,,,,
S153678857,Lesser Black-backed Gull,Larus fuscus,6508,5,NO-03,,L10758668,Bygdøy--Bygdøynes,59.9038981,10.7008153,2008-08-24,,eBird - Casual Observation,,0,,,,,,,
S153687721,Common Tern,Sterna hirundo,6674,1,NO-03,,L22138515,Bygdøy--Langviksbukta,59.9032701,10.6913154,2008-08-24,,eBird - Casual Observation,,0,,,,,,,
S146812827,Western Yellow Wagtail,Motacilla flava,31407,2,NO-03,,L26479815,"Oslo, NO",59.89804,10.773384,2008-08-25,,eBird - Casual Observation,,0,,,,,,,
S204869863,Red-breasted Merganser,Mergus serrator,745,5,SE-S,,L38516447,"Fiskevik, SE",59.272933,13.527771,2008-08-27,,eBird - Casual Observation,,0,,,,,,,
S204869863,Great Cormorant,Phalacrocorax carbo,7313,15,SE-S,,L38516447,"Fiskevik, SE",59.272933,13.527771,2008-08-27,,eBird - Casual Observation,,0,,,,,,,
S146813001,Osprey,Pandion haliaetus,7737,1,SE-S,,L26479886,"Karlstad (Mariebergskogen), Sweden",59.366261,13.486778,2008-08-27,,eBird - Casual Observation,,0,,,,,,,
S152887448,Mallard,Anas platyrhynchos,525,1,SE-S,,L18442354,Karlstad,59.3864753,13.5083765,2008-08-28,,eBird - Casual Observation,,0,,,,,,,
S152887595,Hooded Crow,Corvus cornix,21354,1,SE-AB,,L4314858,"Kyrksjön, Bromma",59.3494342,17.9161692,2008-08-30,,eBird - Casual Observation,,0,,,,,,,
S152888759,Tufted Duck,Aythya fuligula,662,3,SE-AB,,L27651614,"Finnhamn, SE",59.4787348,18.8186129,2008-08-31,,eBird - Casual Observation,,0,,,,,,,
S152888522,Tufted Duck,Aythya fuligula,662,1,SE-AB,,L16347776,"Villa Godthem, Södra Djurgården",59.3291111,18.100081,2008-08-31,,eBird - Casual Observation,,0,,,,,,,
S152888876,Great Crested Grebe,Podiceps cristatus,6793,1,SE-AB,,L27651614,"Finnhamn, SE",59.4787348,18.8186129,2008-09-02,,eBird - Casual Observation,,0,,,,,,,
S152888876,Black Woodpecker,Dryocopus martius,11669,1,SE-AB,,L27651614,"Finnhamn, SE",59.4787348,18.8186129,2008-09-02,,eBird - Casual Observation,,0,,,,,,,
S152888876,Eurasian Nuthatch,Sitta europaea,26717,1,SE-AB,,L27651614,"Finnhamn, SE",59.4787348,18.8186129,2008-09-02,,eBird - Casual Observation,,0,,,,,,,
S152923618,Common Gull,Larus canus,6447,3,SE-AB,,L1125472,Stockholm Harbor,59.3201412,18.0879593,2008-09-05,,eBird - Casual Observation,,0,,,,,,,
S147902296,Mallard,Anas platyrhynchos,525,6,RU-SPE,,L18511898,Парк Александрия (Aleksandria park),59.8820482,29.9411408,2008-09-18,,eBird - Casual Observation,,0,,,,,,,
S147902143,Spotted Redshank,Tringa erythropus,6088,2,RU-IRK,,L17683289,Хужир--Сарайский пляж (Khuzhir--Sarayskiy Plyazh),53.2036873,107.3498571,2008-09-27,,eBird - Casual Observation,,0,,,,,,,606172021
S204870990,Mongolian Gull,Larus mongolicus,6476,20,RU-IRK,,L30745201,Ольхонский паром (Olkhon Ferry),53.0231475,106.9312191,2008-09-29,,eBird - Casual Observation,,0,,,,,,,
S152887956,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,40,MN-1,,L27651428,"Gandantegchinlen Monastery, Ulaanbaatar, MN",47.9231253,106.8953757,2008-10-04,,eBird - Casual Observation,,0,,,,,,,
S152887956,Carrion Crow,Corvus corone,21351,1,MN-1,,L27651428,"Gandantegchinlen Monastery, Ulaanbaatar, MN",47.9231253,106.8953757,2008-10-04,,eBird - Casual Observation,,0,,,,,,,
S153017537,Cinereous Vulture,Aegypius monachus,7835,1,MN-053,,L1290641,Khongorin Els,43.7778605,102.2481465,2008-10-05,,eBird - Casual Observation,,0,,,,,,,
S153017537,White-tailed Eagle,Haliaeetus albicilla,8268,1,MN-053,,L1290641,Khongorin Els,43.7778605,102.2481465,2008-10-05,,eBird - Casual Observation,,0,,,,,,,
S153017833,Cinereous Vulture,Aegypius monachus,7835,6,MN-053,,L1290641,Khongorin Els,43.7778605,102.2481465,2008-10-08,,eBird - Casual Observation,,0,,,,,,,
S204952660,Pallas's Sandgrouse,Syrrhaptes paradoxus,2821,50,MN-059,,L26572344,"Ongi Monastery, Dundgobi, MN",45.3394389,104.0033251,2008-10-09,,eBird - Casual Observation,,0,,,,,,,
S204954261,Steppe Eagle,Aquila nipalensis,7954,1,MN-055,,L2770519,"Arvaikheer city, Uvurkhangai, MN",46.2640361,102.7825069,2008-10-10,,eBird - Casual Observation,,0,,,,,,,
S204953326,Pied Wheatear,Oenanthe pleschanka,29538,1,MN-059,,L26572344,"Ongi Monastery, Dundgobi, MN",45.3394389,104.0033251,2008-10-10,,eBird - Casual Observation,,0,,,,,,,
S204953326,Eurasian Tree Sparrow,Passer montanus,31329,10,MN-059,,L26572344,"Ongi Monastery, Dundgobi, MN",45.3394389,104.0033251,2008-10-10,,eBird - Casual Observation,,0,,,,,,,
S205030355,Ruddy Shelduck,Tadorna ferruginea,408,2,MN-055,,L6182290,"Kharkhorin Town, Kharkhorin, Uvurkhangai, MN",47.1845668,102.7995358,2008-10-12,,eBird - Casual Observation,,0,,,,,,,
S205030355,Red-billed Chough,Pyrrhocorax pyrrhocorax,21274,12,MN-055,,L6182290,"Kharkhorin Town, Kharkhorin, Uvurkhangai, MN",47.1845668,102.7995358,2008-10-12,,eBird - Casual Observation,,0,,,,,,,
S205033201,Hill Pigeon,Columba rupestris,1833,10,MN-055,,L6182290,"Kharkhorin Town, Kharkhorin, Uvurkhangai, MN",47.1845668,102.7995358,2008-10-13,,eBird - Casual Observation,,0,,,,,,,
S205038787,Great Bustard,Otis tarda,2868,2,MN-047,,L2773799,Lun,47.8680704,105.248782,2008-10-13,,eBird - Casual Observation,,0,,,,,,,
S205033201,Greater Spotted Eagle,Clanga clanga,7945,1,MN-055,,L6182290,"Kharkhorin Town, Kharkhorin, Uvurkhangai, MN",47.1845668,102.7995358,2008-10-13,,eBird - Casual Observation,,0,,,,,,,
S205105982,Cinereous Vulture,Aegypius monachus,7835,1,MN-1,,L38561281,"Turtle Rock, MN",47.9115202,107.4346532,2008-10-18,,eBird - Casual Observation,,0,,,,,,,
S153108258,Brown-breasted Bulbul,Pycnonotus xanthorrhous,24478,2,CN-53,,L957929,翠湖公园 (Cuihu Park),25.0486367,102.7037879,2008-10-18,,eBird - Casual Observation,,0,,,,,,,
S153108258,Oriental Magpie-Robin,Copsychus saularis,28732,1,CN-53,,L957929,翠湖公园 (Cuihu Park),25.0486367,102.7037879,2008-10-18,,eBird - Casual Observation,,0,,,,,,,
S153108258,Eurasian Tree Sparrow,Passer montanus,31329,3,CN-53,,L957929,翠湖公园 (Cuihu Park),25.0486367,102.7037879,2008-10-18,,eBird - Casual Observation,,0,,,,,,,
S205108127,Black Kite,Milvus migrans,8249,1,MN-1,,L38561688,"Terelj Bridge, MN",47.8251476,107.3454122,2008-10-19,,eBird - Casual Observation,,0,,,,,,,
S205111975,Rook,Corvus frugilegus,21330,10,MN-1,,L10842743,"Manzushir Monastery, Bogt Khan Mt., UB, MN",47.7603703,106.9936829,2008-10-20,,eBird - Casual Observation,,0,,,,,,,
S205112887,Great Spotted Woodpecker,Dendrocopos major,11236,1,MN-1,,L10842743,"Manzushir Monastery, Bogt Khan Mt., UB, MN",47.7603703,106.9936829,2008-10-21,,eBird - Casual Observation,,0,,,,,,,
S205112887,Red-billed Chough,Pyrrhocorax pyrrhocorax,21274,5,MN-1,,L10842743,"Manzushir Monastery, Bogt Khan Mt., UB, MN",47.7603703,106.9936829,2008-10-21,,eBird - Casual Observation,,0,,,,,,,
S205112887,Coal Tit,Periparus ater,21726,1,MN-1,,L10842743,"Manzushir Monastery, Bogt Khan Mt., UB, MN",47.7603703,106.9936829,2008-10-21,,eBird - Casual Observation,,0,,,,,,,
S205112887,Eurasian Nuthatch,Sitta europaea,26717,1,MN-1,,L10842743,"Manzushir Monastery, Bogt Khan Mt., UB, MN",47.7603703,106.9936829,2008-10-21,,eBird - Casual Observation,,0,,,,,,,
S153109347,Little Egret,Egretta garzetta,7562,1,CN-51,,L21472079,文殊院 (Manjushri Monastery),30.6756882,104.0728691,2008-11-09,,eBird - Casual Observation,,0,,,,,,,
S147903164,Mandarin Duck,Aix galericulata,443,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Green-winged Teal,Anas crecca,588,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Chinese Bamboo-Partridge,Bambusicola thoracicus,1582,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Oriental Turtle-Dove,Streptopelia orientalis,1985,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Spotted Dove,Spilopelia chinensis,2027,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Little Grebe,Tachybaptus ruficollis,6749,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Black-crowned Night Heron,Nycticorax nycticorax,7513,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Little Egret,Egretta garzetta,7562,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Chinese Pond-Heron,Ardeola bacchus,7624,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Gray Heron,Ardea cinerea,7651,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Bearded Vulture,Gypaetus barbatus,7764,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Buteo sp.,Buteo sp.,8477,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,"Common buzzard, Panda Research Center",,
S147903164,Common Kingfisher,Alcedo atthis,9809,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Peregrine Falcon,Falco peregrinus,11997,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Long-tailed Shrike,Lanius schach,20838,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Southern Nutcracker,Nucifraga hemispila,21266,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Coal Tit,Periparus ater,21726,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Yellow-bellied Tit,Periparus venustulus,21760,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Green-backed Tit,Parus monticolus,21946,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Asian Tit,Parus cinereus,21969,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Eurasian Crag-Martin,Ptyonoprogne rupestris,23912,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Collared Finchbill,Spizixos semitorques,24428,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Brown-breasted Bulbul,Pycnonotus xanthorrhous,24478,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Light-vented Bulbul,Pycnonotus sinensis,24481,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Light-vented Bulbul,Pycnonotus sinensis,24481,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Pallas's Leaf Warbler,Phylloscopus proregulus,24578,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Pallas's Leaf Warbler,Phylloscopus proregulus,24578,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Yellowish-bellied Bush Warbler,Horornis acanthizoides,24946,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Black-throated Tit,Aegithalos concinnus,25000,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Black-throated Tit,Aegithalos concinnus,25000,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Spot-breasted Parrotbill,Paradoxornis guttaticollis,25204,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,White-collared Yuhina,Parayuhina diademata,25278,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Streak-breasted Scimitar-Babbler,Pomatorhinus ruficollis,25780,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Black-faced Laughingthrush,Trochalopteron affine,26206,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,White-browed Laughingthrush,Pterorhinus sannio,26549,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Grandala,Grandala coelicolor,27880,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Dusky Thrush,Turdus eunomus,28514,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Oriental Magpie-Robin,Copsychus saularis,28732,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Blue-fronted Redstart,Phoenicurus frontalis,29330,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Plumbeous Redstart,Phoenicurus fuliginosus,29331,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,White-capped Redstart,Phoenicurus leucocephalus,29336,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Hodgson's Redstart,Phoenicurus hodgsoni,29343,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Amur Stonechat,Saxicola stejnegeri,29418,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,White-rumped Munia,Lonchura striata,30820,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Rufous-breasted Accentor,Prunella strophiata,31221,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Eurasian Tree Sparrow,Passer montanus,31329,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,White Wagtail,Motacilla alba,31445,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,White Wagtail,Motacilla alba,31445,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Olive-backed Pipit,Anthus hodgsoni,31583,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Vinaceous Rosefinch,Carpodacus vinaceus,31898,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903164,Little Bunting,Emberiza pusilla,32548,X,CN-51,,L26717863,"Chengdu, Panda Research, CN",30.962194,103.590583,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903591,Little Bunting,Emberiza pusilla,32548,X,CN-51,,L26717982,"Moxi, CN",29.652267,102.118183,2008-11-11,,eBird - Casual Observation,,0,,,,,,,
S147903687,Himalayan Griffon,Gyps himalayensis,7841,1,CN-51,,L26718117,"Zheduoshan, CN",30.0751,101.804967,2008-11-12,,eBird - Casual Observation,,0,,,,,,,
S147904138,Common Merganser,Mergus merganser,737,X,CN-51,,L26718139,"Zhendou mountain, CN",30.112638,101.800206,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147904138,Hill Pigeon,Columba rupestris,1833,X,CN-51,,L26718139,"Zhendou mountain, CN",30.112638,101.800206,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147907293,Spotted Dove,Spilopelia chinensis,2027,X,CN-51,,L26718824,"Yujiazhang, CN",30.011817,102.20135,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147907293,Black-necked Crane,Grus nigricollis,5664,3,CN-51,,L26718824,"Yujiazhang, CN",30.011817,102.20135,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147907293,Little Egret,Egretta garzetta,7562,X,CN-51,,L26718824,"Yujiazhang, CN",30.011817,102.20135,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147904138,Bearded Vulture,Gypaetus barbatus,7764,X,CN-51,,L26718139,"Zhendou mountain, CN",30.112638,101.800206,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147907293,Oriental Honey-buzzard,Pernis ptilorhynchus,7811,X,CN-51,,L26718824,"Yujiazhang, CN",30.011817,102.20135,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147904138,Himalayan Griffon,Gyps himalayensis,7841,X,CN-51,,L26718139,"Zhendou mountain, CN",30.112638,101.800206,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147904138,Golden Eagle,Aquila chrysaetos,7969,X,CN-51,,L26718139,"Zhendou mountain, CN",30.112638,101.800206,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147907293,Eurasian Sparrowhawk,Accipiter nisus,8150,X,CN-51,,L26718824,"Yujiazhang, CN",30.011817,102.20135,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
S147904138,Upland Buzzard,Buteo hemilasius,8465,X,CN-51,,L26718139,"Zhendou mountain, CN",30.112638,101.800206,2008-11-13,,eBird - Casual Observation,,0,,,,,,,
